,Unnamed: 0,Unnamed: 0.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen
10,10,5380,Svet,2018-12-25,N1-USA,[Najmanje tri osobe su poginule i sedam ih je ranjeno u bombaškom napadu na zgradu ministarstva spoljnih poslova Libije u Tripoliju. Bezbednosni zvaničnici su rekli da je jedan bombaš samoubica izveo napad a da su drugog ubili čuvari pre nego što je uspeo da aktivira eksploziv. Niko nije preuzeo odgovornost za napad koji ima obeležja napada ekstremista Islamske države.  ],"Bombaški napad na ministarstvo u Tripoliju, troje poginulih",12,USA,60,0.3,6.2333333333333325,8,0.8666666666666667,"['države', 'islamske', 'spoljnih', 'tripoliju', 'niko', 'libije', 'ministarstva']",-0.07692307692307693
11,11,9590,,2018-12-16 16:44:11,RFE-USA,Policija je upotrebila suzavac i vodene topove da rastera demonstrante koji su se u nedelju okupili oko sedišta Evropske unije u Briselu da protestuju zbog usvajanja UN Pakta o migracijama.  Oko 5.000 ljudi okupilo se na protestnom skupu koji su lokalne vlasti prvobitno zabranili zbog straha od nasilja.  Visoki belgijski sud poništio je zabranu navodeći pravo na mirne proteste. Policija u Briselu saopštila je da su neki od demonstranata postali nasilni kada je od njih zatraženo da se raziđu. Belgijska vlada morala je da bude rekonstruisana prošle nedelje zato što se najveća koaliciona partija usprotivila odluci premijera Šarla Mišela da potpiše Pakt o migracijama neobavezujućeg UN dogovora čiji cilj je da obezbedi organizovanu međunarodnu migraciju. Skup je organizovala grupa ekstremnodesničarskih organizacija. Posle mirnog početa demonstranti su počeli da gađaju policiju raznim stvarima i da uništavaju fasade zgrada Evropske unije prenosi novinar agencije frans pres. Policija je uzvratila suzavcem i vodenim topovima da rastera izgrednike. Kontraskup koji je organizovala grupa organizacija koje pozivaju da se ne stigmatizuju migranti okupila je oko 1.000 ljudi u drugom kvartu Brisela navela je policija.,Sukob policije i desničara u Briselu,12,USA,179,0.12849162011173185,6.826815642458102,6,0.7150837988826816,"['policija', 'šarla', 'briselu', 'frans', 'migranti', 'unije', 'brisela', 'un', 'kontraskup', 'evropske', 'mišela', 'pres', 'pakta']",-0.007936507936507936
12,12,6525,Svet,2019-01-25,N1-USA,"[Saradnik američkog predsednika Donalda Trampa Rodžer Stoun uhapšen je zbog pokušaja uticanja na svedoke saopštila je kancelarija specijalnog istražitelja koja ispituje navode o vezi Trampovog predizbornog štaba i Rusije pre izbora 2016. godine. Stoun je uhapšen na Floridi zbog ometanja pravde pokušaja uticanja na svedoke i davanja lažnih izjava pošto je juče federalna velika porota u Vašingtonu podigla optužnicu rekao je portparol specijalnog istražitelja Roberta Mulera. Dugogodišnji Trampov savetnik koji je mesecima bio predmet Mulerove istrage priznao je da je tokom predizborne kampanje bio u kontaktu s Gucciferom 2.0 za kojeg američke obaveštajne službe navode da je bio lice ispred ruskih vojnih zvaničnika koji su radili na hakovanju imejlova Demokratske partije naveo je Vašington post. Stoun je 2015. bio Trampov savetnik posle čega je bio neformalni savetnik. U optužnici se navodi da je u leto 2016. Stoun razgovarao sa višim zvaničnicima Trampovog štaba o Vikiliksu (Wikileaks) i informacijama koje bi mogle biti štetne po kampanju Hilari Klinton. Stoun je navodi se u optužnici izneo više lažnih izjava u pogledu Vikiliksa lažno negirao da poseduje dokumete koji sadrže dokaze o tome kao i da je pokušavao da ubedi svedoke da lažno svedoče i ne obelodane važne informacije za istragu. Prema navodima iz Mulerovog tima šef Vikiliksa Džulijan Asanž je 4. oktobra 2016. održao konferenciju za novinare ali nije objavio materijale o Hilari Klinton. Posle toga su visoki predstavnici Trampovog štaba kontaktirali Stouna i pitali ga zašto ništa nije objavljeno na šta je on odgovorio da je to zbog bezbednosnih razloga preneo je Gardijan. Tri dana kasnije Vikiliks je objavio prvi deo hakovanih mejlova i iz Trampovog štaba je Stounu rečeno ""dobro urađeno"". Stoun se kasnije hvalio kako je ispravno predvideo da će mejlovi biti objavljeni 7. oktobra. ""FBI. Open the door.”Watch exclusive CNN footage of the FBI arresting longtime Trump associate Roger Stone. Stone has been indicted by a grand jury on charges brought by special counsel Robert Mueller.https://t.co/ZQCuuxLHAGpic.twitter.com/moQwNndB91   ]",Uhapšen Trampov saradnik Rodžer Stoun,1,USA,319,0.13479623824451412,6.6426332288401255,5,0.6865203761755486,"['demokratske', 'stouna', 'open', 'stoun', 'partije', 'robert', 'hilari', 'post', 'klinton', 'roberta', '.', 'gardijan', 'mueller.https', 'fbi', 'trampovog', 'rodžer', 'asanž', 'kontaktirali', 'donalda', 'džulijan', 'vikiliks', 'rusije', 'specijalnog', 'floridi', 'vašingtonu', 'trampa', 'has', 'mulera', 'vašington', 'službe']",-0.011450381679389313
13,13,3719,Politika,2019-01-17 15:20:00,Sputnik-RU,Premijer Kosova Ramuš Haradinaj posetu predsednika Ruske Federacije Vladimira Putina Srbiji prokomentarisao je za RTK1 rečima: „Dok se Beograd okreće bivšem SSSR-u Kosovo se okreće evroatlanskim integracijama..Inače posetu Vladimira Putina prate gotovo svi kosovski mediji a sve ih zanima šta će Putin reći o Kosovu. ,"U Prištini čekaju šta će Putin reći o Kosovu, Haradinaju se priviđa SSSR",1,RU,45,0.24444444444444444,7.044444444444443,13,0.8888888888888888,"['premijer', 'kosovo', 'integracijama', 'federacije', 'ruske', 'beograd', 'putina', 'prištini', 'ramuš', 'sssr', 'vladimira', 'kosovu', 'srbiji', 'putin']",0.023809523809523808
14,14,1738,Bezbednost,2019-02-02,Vostok-RU,Varšava ne želi američko nuklearno oružje na svojoj teritoriji saopšteno je iz Ministarstva inostranih poslova Poljske.  To saopštenje je usledilo nakon što je nemački listŠpigl“ objavio intervju sa poljskim šefom diplomatije u kojem piše da on lično traži od Amerikanaca da na teritoriji Poljske razmeste nuklearne rakete. Ministarstvo kategorički odbacuje te tvrdnje. Ministar Čaputovič to nije mogao da kaže nemačkom listu. Poljska nije za to da na njenoj teritoriji budu razmeštene američke nuklearne rakete“ navodi poljski spoljnopolitički resor.  Ocenjuje se i da naziv članka ne odgovara onome što je Čaputovič zapravo govorio kao i da je on kategorično rekao da Poljska ne želi američke nuklearne rakete na svojoj teritoriji.  Poljski ministar je tokom intervjua govorio da se Poljska kao i celokupna Evropa zalaže za sprovođenje politike nuklearnog obuzdavanja koju garantuje Severnoatlantska alijansa zaključuje se u saopštenju. ,Poljska ne želi američke nuklearne rakete na svojoj teritoriji,2,RU,136,0.18382352941176472,6.904411764705883,9,0.6911764705882353,"['poslova', 'evropa', 'poljske', 'inostranih', 'varšava', 'nemački', 'poljska']",-0.0198019801980198
15,15,8405,Amerika,2018-11-30 20:07:41,VOA-USA,Snažan zemljotres jačine sedam stepeni Rihterove skale pogodio je južni deo Aljaske zbog čega je izdato upozorenje na cunami za priobalni deo te savezne države koje je kasnije otkazano.Epicenter zemljotresa bio je oko 12 kilometara severno od Enkoridža najvećeg grada na Aljasci gde su poremećeni saobraćaj i komunikacije oštećeni putevi a ljuljale su se zgrade i ulične bandere zbog čega su građani morali da pobegnu iz kancelarija ili se sakriju ispod stolova. Novinska agencija Asošijeted pres prenosi i da su neke zgrade napukle a evakusane su i škole. Još nema zvaničnih izveštaja o eventualnim žrtvama dok američki mediji prenose da je pričinjena velika materijalna šteta.,"Zemljotres na Aljasci, velika materijalna šteta",11,USA,105,0.21904761904761905,6.457142857142857,6,0.8095238095238095,"['zemljotres', 'aljasci', 'enkoridža', 'asošijeted', 'aljaske', 'pres']",-0.012987012987012988
16,16,7597,Vesti,2019-02-19,N1-USA,"[Izvor: N1 Da li je sezoni gripa u Srbiji kraj? Ministar zdravlja Zlatibor Lončar kaže da je broj obolelih smanjen. Upozorava i da situacija jedino nije sjajna u Vranju gde se broj zaraženih virusom gripa povećao. Na snazi je i dalje zabrana poseta zdravstvenim ustanovama. No uprkos tome predsednik Aleksandar Vučić je danas posetio Institut za majku i dete gde je obišao odeljenje hematoonkologije. Poslednje dve nedelje nizala su se upozorenja o širenju epidemije gripa. Podaci pokazuju da je od početka sezone obolelo više od 100.000 ljudi dok je zbog komplikacija izazvanih gripom umrlo najmanje 30 osoba. Početak nedelje prema tvrdnjama ministra zdravlja Zlatibora Lončara beleži poboljšanje. ""Ja mogu da vam kažem od jutros najnovije rezultate da je broj obolelih od gripa smanjen. Svuda sem u Vranju je pao između 10 i 20 odsto jedino u Vranju nije pao čak šta više malo se povećao"" rekao je ministar. 19.02.2019.  Inače zbog gripa je produžen raspust u svim školama za nedelju dana. Upravo to je prema tvrdnji resornog ministra doprinelo poboljšanju situacije. ""Trenutno je dva dana od produženja raspusta tako da ne možemo da kažemo da je to isključivo doprinos raspusta ali sigurno jedna dopunska mera koja je uticala i koja će tek značajno uticati u narednom vremenskom periodu da imamo smanjenja broja obolelih. Napominjem da u ovom periodu godine i očekujemo da sada od otprilike sledeće nedelje pada broj obolelih a i ovo toplo vreme nam ide na ruku"" kaže epidemiolog Darija Kisić. Koliki je zaista broj onih koji su u sezoni gripa bili zaraženi pod znakom je pitanja. Jer dok su neke institucije objavljivalje podatke ima i onih koje nisu. Prema pisanju Južnih vesti institucije u Nišu su krile podatke o epodemiji ali i onima koji su preminuli od gripa. Ministar tvrdi da se prema pravilima Svetske zdravstvene organizacije takvi podaci objavljuju na sedam dana i uz stručne analize. ""Ni tada ne možemo apsolutno da budemo sigurni da li su sve te osobe nego kažemo - povezane sa gripom. Ja samo molim sve da to razumeju da niko ništa ne krije niti ima razloga da krije"" kaže Lončar. Zbog gripa posete srpskim bolnicama su zabranjene. No očigledno za predsednika Aleksandara Vučića to ne važi jer je posetio Institut za majku i dete. Uprkos stavljanju zaštitne maske predsednik je obilazak pacijenata nastavio bez nje. Poseta predsednika naišla je na ošte kritike na društvenim mrežama gde se raspravljalo o tome da li je i u sezoni gripa ovako nešto neophodno? ""Ovaj događaj najodgovornije tvrdim jer sam ja učestvovao u tome je organizovan po svim pravilima epidemiologa koji su dali da slučajno neko ne bude ugrožen ili bilo šta. Ne možete ovo da poredite sa nekim dugim neorganizovanim ili sličnim stvarima. To su deca sa najtežim oboljenjima za koju je kranje neizvesno šta će biti i kad ima želju da hoće da vidi predsednika - a videli ste i onaj dečko Ognjen koji hoće da se slika sa njim e onda kad ispoštujete sve to onda je valjda najmanja stvar ispuniti želju tom detetu mislim da to nije prevelika želja"" naveo je Lončar.  ]","Zbog gripa zabranjene posete bolnicama, osim ako niste predsednik Vučić",2,USA,512,0.154296875,5.9609375,10,0.611328125,"['svetske', 'aleksandar', 'darija', 'vučić', 'zlatibora', 'lončara', 'zlatibor', 'vranju', 'aleksandara', 'hematoonkologije', 'lončar', 'vučića', 'ognjen', 'kisić', 'srbiji', 'nišu']",-0.014204545454545452
17,17,7153,Vesti,2019-02-03,N1-USA,"[Predsednik Kosova Hašim Tači je danas u Prizrenu ponovo pozvao da se poštuju saveti Sjedinjenih Američkih Država jer je po njegovom mišljenju to jedina alternativa. ""Kosovo nema drugi put osim da čuva kultiviše i poštuje savete SAD. Ako neko ne želi da čuje ove savete građani Kosova će se pitati: Sa kim treba da sarađujemo i čiji savet ćemo uzeti u obzir. Dakle nema alternative mirovni sporazum uzajamno priznanje sa Srbijom i bezrezervno poštovanje saveta SAD"" rekao je Tači. Kako javlja RTK Tači je ponovo odbacio ideju o podeli Kosova ili razmene teritorija. On je rekao da korekcija granica prevazilazi okvire Ustava ali će raditi na njegovoj promeni sa političkim partijama i debatama sa civilnim društvom. “Korekcija granica da. Sa nezavisnom i suverenom kosovskom državom pripajanjem Preševa Bujanovca i Medveđe Kosovu. Promena u Ustavu nije kraj sveta” rekao je Tači prenosi Gazeta Express. Prema njegovim rečima promena Ustava nije kraj sveta jer je to učinio četiri puta kada je bio premijer.   ]","Tači: Poštovati savete SAD o taksama, Kosovo nema drugi put",2,USA,162,0.1728395061728395,6.234567901234567,10,0.7530864197530864,"['sad', 'država', 'kosovo', 'srbijom', 'preševa', 'medveđe', 'kosovu', 'kosova', 'sjedinjenih', 'američkih', 'prizrenu', 'bujanovca', 'hašim', 'taksama', 'tači']",0.04615384615384616
18,18,148,Bezbednost,2018-11-08,Vostok-RU,"- Vojska Srbije je u potpunosti spremna za veliku vežbu sa bojevim gađanjem ""Vek pobednika 1918-2018"" i sve naše pripreme se privode kraju - poručio je danas ministar odbrane Aleksandar Vulin u rejonu Sremske Mitrovice gde je prisustvovao taktičkoj vežbi""Tenkovski bataljon na maršu"" pripadnika Vojske Srbije saopštilo je Ministarstvo odbrane.Današnju pripremu za vežbu izveli su pripadnici Prve brigade Kopnene vojske u okviru priprema za združenu taktičku vežbuVek pobednika 1918-2018“ koja će 10. novembra 2018. godine bitiodržana u čast obeležavanja stogodišnjice pobede u Velikom ratu.Kako je istakao ministar Vulin danas su tenkisti Prve brigade Kopnene vojske demonstrirali kako izgleda kada je tenkovski bataljon u maršu.- Sve što radimo radimo u realnom vremenu i realnim uslovima baš kao što bi ova jedinica to radila u slučaju rata. Naši tenkisti imaju veoma zapaženo mesto i u našoj vojsci i u vežbi ""Vek pobednika"" gde će učestvovati 100 tenkova sa kompletnim posadama bez pozivanja rezerve već isključivo od naših snaga. Svi su spremni i organizovani moral je na veoma visokom nivou tehnika je apsolutno ispravna dakle sve što je potrebno da pokažemo koliko je naša vojska sigurna snažna i koliko možemo da se oslonimo na nju - zaključio je ministar Vulin. Komandant tenkovskog bataljona potpukovnik Borislav Krnjajić naglasio je da su tenkisti Prve brigade dobili čast da učestvuju na predstojećoj vežbi.- Cilj današnjeg prikaza je da se tenkovski bataljon osposobi za realizaciju marša u uslovima ravničarskog predela kako bi jedinica bila spremna da odgovori na eventualne izazove rizike i pretnje po bezbednost Republike Srbije - rekao je potpukovnik Krnjajić i poručio građanima da mogu da imaju puno poverenje u tenkiste Prve brigade i Vojsku Srbije.Prikazu su prisustvovali i zamenik načelnika Generalštaba general-major Petar Cvetković komandant Kopnene vojske general-potpukovnik Milosav Simović i komandant Prve brigade brigadni general Željko Petrović.Vežba ""Vek pobednika 1918-2018“ održava se u čast obeležavanja stogodišnjice pobede u Prvom svetskom ratu iizvodi istovremeno na 10 lokacija po temiPriprema i upotreba snaga za reagovanje Vojske Srbije“.Oko 8.000 pripadnika na više od 600 borbenih sistema i 24 vazduhoplova učestvovaće u vežbi i prikazati nivo operativne osposobljenosti Vojske Srbije.Tokom vežbe će kako je planirano biti utrošeno 103 tone ubojnih sredstava. FOTOGALERIJA ",Sve spremno za vežbu „Vek pobednika”,11,RU,355,0.09295774647887324,6.808450704225353,6,0.6253521126760564,"['aleksandar', 'milosav', 'general', 'vek', 'velikom', 'vojska', 'petrović.vežba', 'prve', 'ratu.kako', 'petar', 'prvom', 'brigadni', 'kopnene', 'vojske', 'srbije', 'vojske', 'vulin', 'bojevim', 'krnjajić', 'simović', 'generalštaba', 'mitrovice', 'gađanjem', 'cvetković', 'borislav', 'pobednika', 'sremske', 'vojsku', 'brigade', '-', 'republike', 'major', 'željko', 'saopštilo']",-0.003436426116838488
19,19,252,Politika,2018-11-15,Vostok-RU,"Nemačko ministarstvo spoljnih poslova osudilo je uključivanje bivšeg nemačkog kancelara Gerharda Šredera u bazu podataka ukrajinske stranice ""Mitotvorec"" piše "" Dunja Mijatović tada predstavnik OEBS-a za slobodu medija nazvala je publikaciju ""alarmantnim korakom koji bi mogao još više ugroziti sigurnost novinara"".delovanje ""Mirotvoreca"" takođe je kritikovala portparol Ministarstva spoljnih poslova Marija Zaharova. Nazvala je publikaciju ""direktnim pozivom na odmazdu protiv novinara"".Na listi se pored Rusa nalazi i dosta Srba.    Ukrajina i Novorusija iz minuta u minut ",Gerhard Šreder na „crnoj listi“ Ukrajine,11,RU,75,0.2,7.666666666666668,6,0.88,"['marija', 'ukrajine', 'mijatović', 'spoljnih', 'ukrajina', 'oebs', 'gerharda', 'šredera', 'gerhard', 'zaharova', 'dunja', 'šreder']",0.0
20,20,3493,Politika,2019-01-03 21:20:00,Sputnik-RU,Kosovski predsednik Hašim Tači izjavio je da je neoprostivo da buduće generacije budu taoci nedostatka hrabrosti političara na KiM da okončaju kako je rekao vekovni konflikt sa Srbijom.„Moramo da razmislimo o svojim dostignućima izazovima i nasleđu koje ostavljamo našoj deci… Bilo bi neoprostivo da budućim generacijama ostavimo budućnost u kojoj bi bili taoci populističkih akata i nedostatka hrabrosti da okončamo vekovni konflikt sa Srbijom“ napisao je Tači na Fejsbuku.On je dodao da veruje da bi uzajamnim priznavanjem između Beograda i Prištine bio započet proces suštinske transformacije kosovskog rukovodstva i načina upravljanja.„Uveren sam da će posle sporazuma početi nova era gde niko nikada neće moći da pretenduje da će dobiti glasove u ime nedovršene političke borbe sa Srbijom. Kosovu je potrebna ova transformacija. Za efikasnije institucije upravljanje koje se fokusira na reforme ekonomski razvoj i socijalno blagostanje. Dugujemo to našoj deci“ naveo je Tači.,Tači: Posle sporazuma počeće nova era,1,RU,143,0.2097902097902098,6.8531468531468525,6,0.7412587412587412,"['srbijom', 'beograda', 'prištine', 'fejsbuku.on', 'kim', 'hašim', 'kosovu', 'tači']",0.019230769230769232
21,21,5545,Svet,2018-12-31,N1-USA,[Lav je napao i usmrtio 22-godišnju Amerikanku u zoo vrtu u Severnoj Karolini u SAD saopštila je uprava tog centra za zbrinjavanje i istraživanje životinja (Conservators Center). Aleksandru Blek koja je radila u centru 10 dana lav je napao prilikom čišćenja kaveza.  Lav je uspeo da uđe u deo kaveza koji koriste zaposleni prilikom hranjenja i čišćenja životinja i napao Blek. Nije poznato kako se lav našao u tom delu kaveza ali je uprava zoo vrta saopštila da ni u jednom trenutku nije mogao da pređe glavnu ogradu.  Čuvari su usmrtili lava a zoološki vrt je privremeno zatvoren.  ],Lav usmrtio radnicu u zoo vrtu,12,USA,99,0.1919191919191919,5.898989898989898,6,0.7070707070707071,"['sad', 'aleksandru', 'lav', 'blek', 'karolini', 'severnoj']",0.01282051282051282
22,22,435,Bezbednost,2018-11-25,Vostok-RU,"Ukrajina razmatra mogućnost uvođenja ratnog stanja te saziva Savet za nacionalnu bezbednost i odbranu kako bi se razmotrilo to pitanje izjavio je sekretar Saveta Aleksandar Turčinov. Predlažem da održimo zasedanje kako bi uveli režim ratnog stanja“ rekao je Turčinov.  Prema njegovim rečima zasedanje Saveta planirano je da se održi u ponoć.  Prethodno je FSB Rusije saopštio da su ukrajinski brodoviBerdjansk“Nikopolj“ iJani Kapu“ koji su nezakonito presekli granicu sa Rusijom zadržani kao i da je protiv njih upotrebljeno oružje. Ističe se i da je trojici ranjenih ukrajinskih vojnika pružena sva neophodna medicinska pomoć te da nisu životno ugroženi.Takođe iz Donjecka se izveštava da je pokrenuto masovno granatiranje od strane ukrajinskih snaga. Kako je saopštio predstavnik Narodne vojske DNR vojska u potpunosti kontroliše situaciju te da ""građani mogu mirno da spavaju"".    Ukrajina i Novorusija iz minuta u minut ",Ukrajina razmatra mogućnost uvođenja ratnog stanja,11,RU,136,0.17647058823529413,6.794117647058822,6,0.7279411764705882,"['aleksandar', 'rusije', 'ukrajinski', 'rusijom', 'dnr', 'donjecka', 'ukrajina', 'saveta', 'turčinov', 'ponoć', 'narodne']",0.008849557522123894
23,23,6497,Region,2019-01-24,N1-USA,"[Izvor: Tanjug Predsednik Srbije Aleksandar Vučić je rekao da je Republika Srpska ustavna kategorija te dodao da inicijativa SDA o promeni njenog naziva nije ni dobar niti odgovoran potez. Vučić je rekao da je o tome razgovarao sa predsedavajućim Predsedništva BiH Miloradom Dodikom sinoć dva puta i da će ga videti vrlo brzo po povratku u Beograd. On je izjavio da se nada i veruje da će svi u BiH razumeti da je za sve od izuzetnog značaja očuvanje mira i stabilnosti. ""I ne bih dalje da se mešam u njihove unutrašnje stvari ali ovo je dejtonska i ustavna kategorija i to je obaveza i Srbije vidim da je i (visoki predstavnik BiH Valentin) Incko o tome govorio na takav način"" rekao je Vučić u Davosu. Vučić je dodao da se nada da neće postojati potreba za bilo kakvom destabilizacijom prilika na području BiH. ""Nadam se tome"" dodao je on. Predstavnici svih političkih parlamentarnih stranaka u Republici Srpskoj potpisali su zajedničku izjavu u kojoj su upozorili da će Narodna skupština RS doneti odluku o budućem statusu RS ako Ustavni sud BiH prihvati moguću apelaciju Stranke demokratske akcije o promeni naziva Republike Srpske. U izjavi je navedeno da bi podnošenje takve apelacije bilo antidejtonsko i antiustavno delovanje kao i direktan udar na Dejtonski mirovni sporazum i teritorijalni integritet BiH. Predsedavajući Predsedništva BiH i lider SNSD-a Milorad Dodik izjavio je da na sastanku konstatovano da sam Ustav BiH ne dozvoljava ovakvu vrstu apelacije ali da zbog ranijeg ponašanja Ustavnog suda BiH stranke iz RS izražavaju potpuno nepoverenje prema Ustavnom sudu. ""Ako aplacija bude podneta biće to flagrantno kršenje Dejtonskog sporazuma a onda će Narodna skupština RS održati sednicu na kojoj će se doneti odluka o statusu RS i daljem delovanju srpskih predstavnika u BiH"" rekao je Dodik. On je kazao da RS ne pristaje ni na kakva uslovljavanja i da njegova stranka neće pregovarati sa SDA o formiranju vlasti na državnom nivou sve dok SDA ne saopšti da ne namerava podneti apelaciju o promeni naziva Republike Srpske. Lider opozicione Srpske demokratske stranke Vukota Govedarica izjavio je da stranke iz RS upozoravaju da je političkim stavovima SDA ugrožena ustavna pozicija BiH i Dejtonski sporazum kao i Ustav RS koji su spremne da brane. ""Svi naši dalji koraci zavise od (lidera SDA Bakira) Izetbegovića i njegove družine koja je spremna da ruši Dejtonski mirovni sporazum"" kazao je Govedarica. Prema njegovim rečima SDA je danas imala ""prizemniji stav"" u vezi sa mogućim podnošenjem apelacije Ustavnom sudu BiH. ""U SDA su mislili da pravljenjem velikog problema mogu da reše mali problem neće ga rešiti"" istakao je Izetbegović. Predsednik Partije demokratskog progresa Branislav Borenović pozvao je sve političke subjekte u BiH da se vrate u ustavni okvir istićuči da nijedna politička stranka ne treba da razgovara sa SDA dok se ova situacija ne razreši. ""PDP traži da SDA sada ne treba da ima ni svog potredsednika Narodne skupštine. SDA je izazvala politički haos i zato preuzima odgovornost za političke potrese u BiH"" ocenio je Borenović. Prema njegovim rečima RS je trajna i neupitna ustavna kategorija koju niko ne sme da derogira te da oni koji su najavili inicijativu za promenu naziva RS ""nisu želeli dobro ni Srbima ni Bošnjacima ni Hrvatima ni ostalim građanima u BiH"". Iz SDA je juče saopšteno da će pred Ustavnim sudom BiH pokrenuti inicijativu za promenu imena Republike Srpske. Lider SDA Bakir Izetbegović je rekao da će dati rok od šest meseci i šansu da se promeni odnos RS prema državi BiH dodavši da će posle tog roka ako se situacija ne promeni i zvanično uputiti apelaciju Ustavnom sudu BiH za promenu naziva RS.  ]","Vučić o inicijativi SDA o promeni imena RS: Ni dobar, ni odgovoran potez",1,USA,603,0.1044776119402985,6.081260364842454,13,0.548922056384743,"['aleksandar', 'skupština', 'akcije', 'borenović', 'suda', 'ustav', 'progresa', 'srpske', 'srpska', 'snsd', 'demokratskog', 'dodikom', 'bošnjacima', 'vučić', 'bih', 'davosu', 'branislav', 'vukota', 'govedarica', 'ustavni', 'sudu', 'sud', 'dodik', 'predsedavajućim', 'srbije', 'valentin', 'stranke', 'ustavnom', 'republici', 'beograd', 'tanjug', 'stranke', 'izetbegović', 'milorad', 'izetbegovića', 'narodna', 'republika', 'partije', 'demokratske', 'rs', 'miloradom', 'srpskoj', 'bakir', 'republike', 'narodne']",-0.012376237623762377
24,24,2313,Politika,2018-11-01 07:14:00,Sputnik-RU,Na Dan albanske zastave 28. novembra Priština će organizovati otvaranje mosta u Kosovskoj Mitrovici koji povezuje severni i južni deo grada a planirana je i primopredaja dužnosti komandanta Kfora kao svojevrsna promocija vojske Kosova pišu „Večernje novosti“.Pozivajući se na nezvanične izvore beogradski dnevnik navodi da bi tom događaju trebalo da prisustvuje i admiral Džejms Fogo komandant združenih snaga NATO-a u Napulju.Pre toga kako stoji u tekstu uslediće i poslednji formalni korak ka ostvarenju ovog podmuklog plana: održavanje sednice parlamenta na kojoj će biti usvojene konačne verzije tri zakona o kosovskim bezbednosnim snagama.Tim dokumentima se pišu „Večernje novosti“ broj pripadnika duplira — umesto 2.500 planirano je njih 5.000 plus 3.000 u rezervi.Izvor lista iz bezbednosnih struktura otkriva da Priština grčevito traži bilo kakav povod za eskalaciju nasilja u kojem bi se Srbi našli na meti.Zbog toga se i Dan albanske zastave i kompletan program koji se sprema za taj dan u Mitrovici tretiraju kao potencijalno veoma opasno žarište jer je cilj Albanaca da izazovu „sukob ograničenog karaktera“ zaključuje beogradski list. ,Albanci 28. novembra spremaju haos na mostu?,11,RU,169,0.17159763313609466,6.792899408284024,7,0.7810650887573964,"['napulju.pre', 'vojske', 'parlamenta', 'kosova', 'fogo', 'zastave', 'džejms', 'kosovskoj', 'priština', 'nato', 'mitrovici']",-0.013888888888888888
25,25,2859,Politika,2018-11-28 15:05:00,Sputnik-RU,Pozivamo EU da urazumi Prištinu i da ih zaustavi na putu dalje eskalacije izjavio je šef kancelarije za KiM Marko Đurić.„Srbija i Srbi su reagovali mirno i odgovorno na poteze Prištine iako je jasno da je delovanje Prištine bilo takvo da je cilj proterivanje Srba i izazivanje ratnog požara. Srbija ne želi sukob dok Priština želi upravo to“ istakao je Đurić.Đurić je pozvao međunarodnu zajednicu da reaguje.„Nećemo činiti nikakve dalje korake osim mirnih protesta kojima pokazujemo kako se na miran i demokratski način brane prava na život. Za razliku od toga danas smo videli nove pretnje predstavnika Prištine koji su poručivali kako će gaziti Briselski sporazum pa prete Srbima ukidanjem oštine Kosovska Mitrovica i osvajanjem Severa“ rekao je Đurić.On je naveo da će Srbi nastaviti da poštuju Briselski sporazum.„Istog sekunda kada Priština ukine mere Srbi će se vratiti u institucije“ precizirao je Đurić.  ,Đurić otkriva kada će se Srbi vratiti u institucije na Kosovu (video),11,RU,143,0.2097902097902098,6.384615384615384,12,0.7482517482517482,"['oštine', 'prištinu', 'prištine', 'đurić.đurić', 'marko', 'kosovska', 'kim', 'đurić.on', 'kosovu', 'precizirao', 'priština', 'đurić', 'srbija', 'mitrovica']",0.06363636363636363
26,26,6141,Svet,2019-01-19,N1-USA,"[Dva budistička sveštenika ubijena su a druga dva su ranjena tokom napada na hram u južnom Tajlandu javlja BBC. Očevici napada izjavili su kako su videli napadače odevene u crno kako dolaze na motorima pre napada u hramu Ratanaupap. Još uvek niko nije preuzeo odgovornost za napad koji se dogodio u provinciji Narathivat blizu granice s Malezijom već godinama poznatoj po pobunjeničkom nasilju muslimanskih separatista koji se bore protiv budističke većine u Tajlandu. Napad se dogodio dok traju pregovori o uspostavljanja mira između tajlandske vlade i pobunjeničkih grupa te se pretpostavlja da bi mogao biti pokušaj osujećivanja tog plana. Najmilitantnija pobunjenička grupa Barisan Revolusi Nasional (BRN) ne učestvuje u pregovorima a Hjuman Rajts Voč (HRW) upravo njih smatra mogućim počiniteljima ovog napada. Inače na ovom području od 2004. godine do danas ubijeno je oko 7 000 ljudi većinom civila. Nasilje u ovoj regiji prema podacima HRW dosad je dovelo do ubistva najmanje 23 sveštenika i oko 20 ranjenih. Muslimanske i budističke verske vođe osudili su ovaj napad a premijer Tajlanda je rekao da je ova pucnjava ""užasan čin"" uz obećanje da će počinitelji biti kažnjeni.   ]","Napad na budistički hram u Tajlandu, ubijena dva sveštenika",1,USA,186,0.20967741935483872,6.370967741935483,9,0.8010752688172043,"['muslimanske', 'bbc', 'ratanaupap', 'narathivat', 'tajlanda', 'tajlandu', 'očevici', 'revolusi']",-0.006993006993006993
